GPS-Reading took: 0.000000 [s] 	 Scanning took 0.972000 [s] 	 Evaluation took 0.090000 [s] 	 Writing to file took: 0.053000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.988000 [s] 	 Evaluation took 0.126000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.969000 [s] 	 Evaluation took 0.785000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.960000 [s] 	 Evaluation took 0.106000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.984000 [s] 	 Evaluation took 0.080000 [s] 	 Writing to file took: 0.050000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.840000 [s] 	 Evaluation took 0.106000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.986000 [s] 	 Evaluation took 0.089000 [s] 	 Writing to file took: 0.045000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.837000 [s] 	 Evaluation took 0.094000 [s] 	 Writing to file took: 0.046000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.989000 [s] 	 Evaluation took 0.091000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.994000 [s] 	 Evaluation took 0.077000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.862000 [s] 	 Evaluation took 0.065000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.877000 [s] 	 Evaluation took 0.073000 [s] 	 Writing to file took: 0.025000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.868000 [s] 	 Evaluation took 0.805000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.929000 [s] 	 Evaluation took 0.102000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.994000 [s] 	 Evaluation took 0.092000 [s] 	 Writing to file took: 0.046000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.832000 [s] 	 Evaluation took 0.037000 [s] 	 Writing to file took: 0.015000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.919000 [s] 	 Evaluation took 0.110000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.978000 [s] 	 Evaluation took 0.039000 [s] 	 Writing to file took: 0.012000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.922000 [s] 	 Evaluation took 0.125000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.963000 [s] 	 Evaluation took 0.087000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.843000 [s] 	 Evaluation took 0.080000 [s] 	 Writing to file took: 0.014000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.875000 [s] 	 Evaluation took 0.067000 [s] 	 Writing to file took: 0.023000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.878000 [s] 	 Evaluation took 0.074000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.856000 [s] 	 Evaluation took 0.070000 [s] 	 Writing to file took: 0.044000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.856000 [s] 	 Evaluation took 0.101000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.992000 [s] 	 Evaluation took 0.075000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.856000 [s] 	 Evaluation took 0.095000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.996000 [s] 	 Evaluation took 0.745000 [s] 	 Writing to file took: 0.025000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 1.005000 [s] 	 Evaluation took 0.066000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.864000 [s] 	 Evaluation took 0.099000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.995000 [s] 	 Evaluation took 0.076000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.854000 [s] 	 Evaluation took 0.083000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.847000 [s] 	 Evaluation took 0.083000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.861000 [s] 	 Evaluation took 0.089000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.847000 [s] 	 Evaluation took 0.070000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.864000 [s] 	 Evaluation took 0.063000 [s] 	 Writing to file took: 0.033000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.872000 [s] 	 Evaluation took 0.085000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.846000 [s] 	 Evaluation took 0.068000 [s] 	 Writing to file took: 0.023000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.876000 [s] 	 Evaluation took 0.099000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.992000 [s] 	 Evaluation took 0.090000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.839000 [s] 	 Evaluation took 0.761000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.976000 [s] 	 Evaluation took 0.067000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.865000 [s] 	 Evaluation took 0.088000 [s] 	 Writing to file took: 0.021000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.855000 [s] 	 Evaluation took 0.735000 [s] 	 Writing to file took: 0.014000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.874000 [s] 	 Evaluation took 0.099000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.834000 [s] 	 Evaluation took 0.076000 [s] 	 Writing to file took: 0.023000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.873000 [s] 	 Evaluation took 0.098000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.832000 [s] 	 Evaluation took 0.059000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.884000 [s] 	 Evaluation took 0.066000 [s] 	 Writing to file took: 0.049000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.855000 [s] 	 Evaluation took 0.108000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.985000 [s] 	 Evaluation took 0.827000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.908000 [s] 	 Evaluation took 0.099000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.997000 [s] 	 Evaluation took 0.057000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.878000 [s] 	 Evaluation took 0.074000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.852000 [s] 	 Evaluation took 0.800000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.944000 [s] 	 Evaluation took 0.094000 [s] 	 Writing to file took: 0.047000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.831000 [s] 	 Evaluation took 0.092000 [s] 	 Writing to file took: 0.046000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.991000 [s] 	 Evaluation took 0.068000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.864000 [s] 	 Evaluation took 0.071000 [s] 	 Writing to file took: 0.047000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.851000 [s] 	 Evaluation took 0.075000 [s] 	 Writing to file took: 0.045000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.847000 [s] 	 Evaluation took 0.057000 [s] 	 Writing to file took: 0.019000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.894000 [s] 	 Evaluation took 0.088000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.841000 [s] 	 Evaluation took 0.036000 [s] 	 Writing to file took: 0.012000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.923000 [s] 	 Evaluation took 0.083000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.845000 [s] 	 Evaluation took 0.060000 [s] 	 Writing to file took: 0.028000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.883000 [s] 	 Evaluation took 0.811000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.927000 [s] 	 Evaluation took 0.089000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.838000 [s] 	 Evaluation took 0.080000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.860000 [s] 	 Evaluation took 0.063000 [s] 	 Writing to file took: 0.045000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.863000 [s] 	 Evaluation took 0.068000 [s] 	 Writing to file took: 0.024000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.876000 [s] 	 Evaluation took 0.094000 [s] 	 Writing to file took: 0.032000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.840000 [s] 	 Evaluation took 0.819000 [s] 	 Writing to file took: 0.044000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.916000 [s] 	 Evaluation took 0.754000 [s] 	 Writing to file took: 0.074000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.951000 [s] 	 Evaluation took 0.053000 [s] 	 Writing to file took: 0.023000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.894000 [s] 	 Evaluation took 0.747000 [s] 	 Writing to file took: 0.012000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.852000 [s] 	 Evaluation took 0.779000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.962000 [s] 	 Evaluation took 0.083000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.848000 [s] 	 Evaluation took 0.100000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.991000 [s] 	 Evaluation took 0.070000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.859000 [s] 	 Evaluation took 0.765000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.984000 [s] 	 Evaluation took 0.071000 [s] 	 Writing to file took: 0.027000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.871000 [s] 	 Evaluation took 0.080000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.847000 [s] 	 Evaluation took 0.038000 [s] 	 Writing to file took: 0.013000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.920000 [s] 	 Evaluation took 0.067000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.868000 [s] 	 Evaluation took 0.094000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.839000 [s] 	 Evaluation took 0.738000 [s] 	 Writing to file took: 0.011000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.869000 [s] 	 Evaluation took 0.104000 [s] 	 Writing to file took: 0.049000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.975000 [s] 	 Evaluation took 0.078000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.854000 [s] 	 Evaluation took 0.755000 [s] 	 Writing to file took: 0.031000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.989000 [s] 	 Evaluation took 0.065000 [s] 	 Writing to file took: 0.046000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.857000 [s] 	 Evaluation took 0.044000 [s] 	 Writing to file took: 0.021000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.905000 [s] 	 Evaluation took 0.040000 [s] 	 Writing to file took: 0.015000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.915000 [s] 	 Evaluation took 0.096000 [s] 	 Writing to file took: 0.018000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.852000 [s] 	 Evaluation took 0.055000 [s] 	 Writing to file took: 0.023000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.895000 [s] 	 Evaluation took 0.036000 [s] 	 Writing to file took: 0.012000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.925000 [s] 	 Evaluation took 0.075000 [s] 	 Writing to file took: 0.045000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.850000 [s] 	 Evaluation took 0.077000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.858000 [s] 	 Evaluation took 0.086000 [s] 	 Writing to file took: 0.033000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.851000 [s] 	 Evaluation took 0.088000 [s] 	 Writing to file took: 0.025000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.859000 [s] 	 Evaluation took 0.071000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.863000 [s] 	 Evaluation took 0.066000 [s] 	 Writing to file took: 0.055000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.848000 [s] 	 Evaluation took 0.747000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.837000 [s] 	 Evaluation took 0.101000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.997000 [s] 	 Evaluation took 0.077000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.853000 [s] 	 Evaluation took 0.102000 [s] 	 Writing to file took: 0.043000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.989000 [s] 	 Evaluation took 0.060000 [s] 	 Writing to file took: 0.044000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.866000 [s] 	 Evaluation took 0.056000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.873000 [s] 	 Evaluation took 0.103000 [s] 	 Writing to file took: 0.044000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.981000 [s] 	 Evaluation took 0.074000 [s] 	 Writing to file took: 0.014000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.882000 [s] 	 Evaluation took 0.077000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.857000 [s] 	 Evaluation took 0.098000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.833000 [s] 	 Evaluation took 0.807000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.928000 [s] 	 Evaluation took 0.769000 [s] 	 Writing to file took: 0.047000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.970000 [s] 	 Evaluation took 0.792000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.953000 [s] 	 Evaluation took 0.094000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.837000 [s] 	 Evaluation took 0.078000 [s] 	 Writing to file took: 0.033000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.856000 [s] 	 Evaluation took 0.096000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.839000 [s] 	 Evaluation took 0.060000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.872000 [s] 	 Evaluation took 0.034000 [s] 	 Writing to file took: 0.013000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.924000 [s] 	 Evaluation took 0.045000 [s] 	 Writing to file took: 0.019000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.906000 [s] 	 Evaluation took 0.807000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.941000 [s] 	 Evaluation took 0.798000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.939000 [s] 	 Evaluation took 0.089000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.848000 [s] 	 Evaluation took 0.771000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.974000 [s] 	 Evaluation took 0.087000 [s] 	 Writing to file took: 0.047000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.839000 [s] 	 Evaluation took 0.107000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.986000 [s] 	 Evaluation took 0.059000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.877000 [s] 	 Evaluation took 0.058000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.875000 [s] 	 Evaluation took 0.081000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.846000 [s] 	 Evaluation took 0.785000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.954000 [s] 	 Evaluation took 0.788000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.955000 [s] 	 Evaluation took 0.793000 [s] 	 Writing to file took: 0.028000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.956000 [s] 	 Evaluation took 0.805000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.934000 [s] 	 Evaluation took 0.770000 [s] 	 Writing to file took: 0.021000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.981000 [s] 	 Evaluation took 0.807000 [s] 	 Writing to file took: 0.054000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.915000 [s] 	 Evaluation took 0.070000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.855000 [s] 	 Evaluation took 0.079000 [s] 	 Writing to file took: 0.033000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.854000 [s] 	 Evaluation took 0.040000 [s] 	 Writing to file took: 0.014000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.917000 [s] 	 Evaluation took 0.109000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.983000 [s] 	 Evaluation took 0.101000 [s] 	 Writing to file took: 0.046000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.981000 [s] 	 Evaluation took 0.776000 [s] 	 Writing to file took: 0.029000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.975000 [s] 	 Evaluation took 0.755000 [s] 	 Writing to file took: 0.047000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.979000 [s] 	 Evaluation took 0.808000 [s] 	 Writing to file took: 0.044000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.924000 [s] 	 Evaluation took 0.079000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.853000 [s] 	 Evaluation took 0.100000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.989000 [s] 	 Evaluation took 0.088000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.842000 [s] 	 Evaluation took 0.077000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.854000 [s] 	 Evaluation took 0.074000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.857000 [s] 	 Evaluation took 0.122000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.965000 [s] 	 Evaluation took 0.067000 [s] 	 Writing to file took: 0.029000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.872000 [s] 	 Evaluation took 0.766000 [s] 	 Writing to file took: 0.046000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.973000 [s] 	 Evaluation took 0.775000 [s] 	 Writing to file took: 0.032000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.972000 [s] 	 Evaluation took 0.827000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.908000 [s] 	 Evaluation took 0.038000 [s] 	 Writing to file took: 0.010000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.923000 [s] 	 Evaluation took 0.801000 [s] 	 Writing to file took: 0.045000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.928000 [s] 	 Evaluation took 0.098000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.834000 [s] 	 Evaluation took 0.056000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.872000 [s] 	 Evaluation took 0.788000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.958000 [s] 	 Evaluation took 0.106000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.990000 [s] 	 Evaluation took 0.063000 [s] 	 Writing to file took: 0.044000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.862000 [s] 	 Evaluation took 0.753000 [s] 	 Writing to file took: 0.016000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.850000 [s] 	 Evaluation took 0.072000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.860000 [s] 	 Evaluation took 0.079000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.847000 [s] 	 Evaluation took 0.041000 [s] 	 Writing to file took: 0.025000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.905000 [s] 	 Evaluation took 0.785000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.957000 [s] 	 Evaluation took 0.096000 [s] 	 Writing to file took: 0.047000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.993000 [s] 	 Evaluation took 0.068000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.860000 [s] 	 Evaluation took 0.092000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.839000 [s] 	 Evaluation took 0.106000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.991000 [s] 	 Evaluation took 0.745000 [s] 	 Writing to file took: 0.016000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 1.014000 [s] 	 Evaluation took 0.755000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.989000 [s] 	 Evaluation took 0.757000 [s] 	 Writing to file took: 0.013000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 1.007000 [s] 	 Evaluation took 0.082000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.845000 [s] 	 Evaluation took 0.065000 [s] 	 Writing to file took: 0.063000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.843000 [s] 	 Evaluation took 0.096000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.995000 [s] 	 Evaluation took 0.065000 [s] 	 Writing to file took: 0.024000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.882000 [s] 	 Evaluation took 0.783000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.951000 [s] 	 Evaluation took 0.090000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.843000 [s] 	 Evaluation took 0.079000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.853000 [s] 	 Evaluation took 0.084000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.849000 [s] 	 Evaluation took 0.086000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.838000 [s] 	 Evaluation took 0.092000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.997000 [s] 	 Evaluation took 0.063000 [s] 	 Writing to file took: 0.027000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.880000 [s] 	 Evaluation took 0.780000 [s] 	 Writing to file took: 0.024000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.976000 [s] 	 Evaluation took 0.068000 [s] 	 Writing to file took: 0.030000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.875000 [s] 	 Evaluation took 0.061000 [s] 	 Writing to file took: 0.027000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.881000 [s] 	 Evaluation took 0.775000 [s] 	 Writing to file took: 0.043000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.953000 [s] 	 Evaluation took 0.091000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.841000 [s] 	 Evaluation took 0.083000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.845000 [s] 	 Evaluation took 0.120000 [s] 	 Writing to file took: 0.046000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.964000 [s] 	 Evaluation took 0.072000 [s] 	 Writing to file took: 0.037000 [s]
